0.000000000000000000e+00,4.675821150802251386e-02,1.096312589626972228e-01,1.836524780581873240e-01,2.633367131839687847e-01,3.467464817281306622e-01,4.433373090370008041e-01
-9.815776792989412414e-01,-9.146577914320083158e-01,-8.203842811135224622e-01,-7.038572153371287499e-01,-5.693610215738619251e-01,-4.413528499191665677e-01,-3.368920926675707528e-01
-9.641661625807285141e-01,-8.789557493345913075e-01,-7.543213389502876343e-01,-5.869640137548515213e-01,-4.161047297393390410e-01,-2.992513618129123421e-01,-2.101117626231186475e-01
-9.478410275335014123e-01,-8.463127282616335068e-01,-6.905976379132092724e-01,-4.791983086885061027e-01,-3.130396224389680460e-01,-1.070080239149404644e-01,-1.174869193335695144e-01
-9.322885569992163113e-01,-8.158718371806391589e-01,-6.279048640507018941e-01,-3.982463430275953176e-01,-2.225237974516129646e-01,-1.573357485753452134e-01,-4.882831030106525583e-03
-9.177198560763260016e-01,-7.870947856723512492e-01,-5.662298162737077201e-01,-3.349066707997522263e-01,-3.313015284604884370e-01,-5.392048369220740767e-02,8.550380760155547322e-02
-9.048794888122507762e-01,-7.590485418642085591e-01,-5.045567535711452667e-01,-2.721517806221596114e-01,-1.453600694384543923e-01,4.687867633481033330e-02,1.644122713264307700e-01
